filename,width,height,class,xmin,ymin,xmax,ymax
maksssksksss137_rotated_-20_to_-7.jpg,400,400,without_mask,66,175,89,197
maksssksksss137_rotated_-20_to_-7.jpg,400,400,with_mask,102,162,124,186
maksssksksss137_rotated_-20_to_-7.jpg,400,400,with_mask,150,173,172,196
maksssksksss137_rotated_-20_to_-7.jpg,400,400,without_mask,204,144,233,170
maksssksksss137_rotated_-20_to_-7.jpg,400,400,without_mask,269,131,301,160
LQhzVZl.jpg,960,960,with_mask,290,347,731,853
Bild 20.jpg,259,194,mask_weared_incorrect,105,43,148,83
Bild 20.jpg,259,194,with_mask,146,132,187,171
Bild 20.jpg,259,194,with_mask,186,100,221,133
Bild 20.jpg,259,194,with_mask,215,86,237,111
maksssksksss205.jpg,301,400,with_mask,86,244,156,346
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,907,302,1033,384
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,740,214,824,314
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,665,210,750,301
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,585,182,666,267
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,466,188,540,269
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,435,178,477,254
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,396,191,437,258
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,320,121,383,191
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,270,160,331,223
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,118,182,157,226
2020-02-10t102227z_948473639_rc2mxe9xhk6y_rtrmadp_3_china-health.jpg,1152,768,with_mask,6,154,51,206
Bild 34.jpg,948,536,mask_weared_incorrect,262,158,291,188
Bild 34.jpg,948,536,with_mask,27,193,53,221
Bild 34.jpg,948,536,with_mask,66,193,89,211
Bild 34.jpg,948,536,mask_weared_incorrect,201,198,220,220
Bild 34.jpg,948,536,without_mask,169,193,186,210
Bild 34.jpg,948,536,with_mask,341,183,364,210
Bild 34.jpg,948,536,with_mask,490,158,521,190
Bild 34.jpg,948,536,with_mask,624,165,646,186
Bild 34.jpg,948,536,with_mask,691,135,729,170
Bild 34.jpg,948,536,with_mask,830,179,884,236
bild 107_flip.jpg,275,183,mask_weared_incorrect,114,74,182,154
maksssksksss563.jpg,400,225,with_mask,70,53,204,205
Bild 37_rotated_7_to_20.jpg,300,168,mask_weared_incorrect,101,51,128,77
Bild 37_rotated_7_to_20.jpg,300,168,with_mask,81,1,98,2
Bild 37_rotated_7_to_20.jpg,300,168,with_mask,157,21,176,39
Bild 37_rotated_7_to_20.jpg,300,168,with_mask,250,50,273,72
Bild 37_rotated_7_to_20.jpg,300,168,with_mask,245,38,262,53
Bild 37_rotated_7_to_20.jpg,300,168,with_mask,237,25,253,39
Bild 37_rotated_7_to_20.jpg,300,168,mask_weared_incorrect,143,1,158,20
maksssksksss609_rotated_-20_to_-7.jpg,301,400,without_mask,77,91,248,273
maksssksksss807_flip.jpg,400,267,with_mask,365,47,381,61
maksssksksss807_flip.jpg,400,267,with_mask,327,42,342,57
maksssksksss807_flip.jpg,400,267,with_mask,307,63,315,71
maksssksksss807_flip.jpg,400,267,with_mask,275,56,292,69
maksssksksss807_flip.jpg,400,267,with_mask,216,28,235,49
maksssksksss807_flip.jpg,400,267,with_mask,170,34,188,58
maksssksksss807_flip.jpg,400,267,mask_weared_incorrect,141,59,152,70
maksssksksss807_flip.jpg,400,267,with_mask,104,37,126,62
maksssksksss807_flip.jpg,400,267,with_mask,6,22,30,44
maksssksksss48_rotated_-20_to_-7.jpg,301,400,without_mask,77,145,205,290
maksssksksss496_flip.jpg,267,400,mask_weared_incorrect,83,97,182,207
bild 44_zoom.jpg,275,183,mask_weared_incorrect,113,50,137,96
20200206132618-c9fcbba8.jpg,1060,596,with_mask,601,113,667,201
20200206132618-c9fcbba8.jpg,1060,596,with_mask,743,349,814,412
bild 66_rotated_7_to_20.jpg,259,194,mask_weared_incorrect,94,20,160,93
oms-declara-emergencia-internacional-por-coronavirus-ap.jpg,1080,609,with_mask,73,144,118,191
oms-declara-emergencia-internacional-por-coronavirus-ap.jpg,1080,609,with_mask,264,166,305,214
oms-declara-emergencia-internacional-por-coronavirus-ap.jpg,1080,609,without_mask,434,135,521,239
oms-declara-emergencia-internacional-por-coronavirus-ap.jpg,1080,609,with_mask,788,159,841,216
oms-declara-emergencia-internacional-por-coronavirus-ap.jpg,1080,609,with_mask,946,141,1003,191
oms-declara-emergencia-internacional-por-coronavirus-ap.jpg,1080,609,with_mask,615,142,649,192
maksssksksss387_rotated_7_to_20.jpg,400,226,with_mask,209,76,255,124
maksssksksss387_rotated_7_to_20.jpg,400,226,mask_weared_incorrect,284,81,337,144
maksssksksss387_rotated_7_to_20.jpg,400,226,with_mask,332,144,396,235
maksssksksss387_rotated_7_to_20.jpg,400,226,without_mask,174,12,195,33
maksssksksss64_flip.jpg,400,225,with_mask,284,44,301,64
maksssksksss64_flip.jpg,400,225,with_mask,229,41,249,61
maksssksksss64_flip.jpg,400,225,with_mask,74,21,94,42
maksssksksss64_flip.jpg,400,225,with_mask,43,32,46,38
maksssksksss64_flip.jpg,400,225,without_mask,123,32,125,35
maksssksksss64_flip.jpg,400,225,with_mask,154,34,157,37
maksssksksss64_flip.jpg,400,225,with_mask,192,38,193,40
maksssksksss64_flip.jpg,400,225,with_mask,182,37,184,39
maksssksksss64_flip.jpg,400,225,with_mask,181,36,183,39
maksssksksss64_flip.jpg,400,225,with_mask,173,35,174,37
maksssksksss64_flip.jpg,400,225,with_mask,169,36,170,38
maksssksksss749.jpg,251,400,with_mask,93,102,118,126
maksssksksss749.jpg,251,400,with_mask,178,190,200,211
maksssksksss65_flip.jpg,400,300,with_mask,182,74,221,117
maksssksksss65_flip.jpg,400,300,with_mask,106,96,136,141
maksssksksss65_flip.jpg,400,300,without_mask,38,77,59,103
young-handsome-caucasian-boy-wearing-260nw-1737445949_zoom.jpg,389,280,mask_weared_incorrect,181,82,215,122
Z_rotated_-20_to_-7.jpg,280,180,mask_weared_incorrect,40,40,163,145
bild 95_rotated_7_to_20.jpg,225,225,mask_weared_incorrect,53,49,209,211
maksssksksss71_rotated_7_to_20.jpg,400,225,without_mask,143,20,186,52
maksssksksss71_rotated_7_to_20.jpg,400,225,with_mask,35,26,85,75
maksssksksss71_rotated_7_to_20.jpg,400,225,with_mask,8,91,83,172
maksssksksss71_rotated_7_to_20.jpg,400,225,with_mask,139,61,198,122
maksssksksss71_rotated_7_to_20.jpg,400,225,with_mask,221,68,350,193
maksssksksss71_rotated_7_to_20.jpg,400,225,with_mask,372,78,407,147
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,192,55,232,96
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,36,59,59,81
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,61,85,80,102
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,117,107,133,124
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,90,103,102,117
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,99,115,112,129
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,242,154,256,169
maksssksksss325_rotated_7_to_20.jpg,400,267,without_mask,228,185,239,197
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,301,135,321,159
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,328,152,347,174
maksssksksss325_rotated_7_to_20.jpg,400,267,with_mask,362,120,395,159
1_13.jpg,918,506,with_mask,133,109,215,201
1_13.jpg,918,506,with_mask,329,37,353,74
1_13.jpg,918,506,with_mask,439,66,483,116
1_13.jpg,918,506,with_mask,525,33,556,70
1_13.jpg,918,506,with_mask,730,177,759,216
1_13.jpg,918,506,with_mask,777,165,802,191
1_13.jpg,918,506,with_mask,805,181,866,233
20200215165608560.jpg,1600,1067,with_mask,2,480,69,564
20200215165608560.jpg,1600,1067,with_mask,104,447,176,521
20200215165608560.jpg,1600,1067,with_mask,269,445,345,523
20200215165608560.jpg,1600,1067,with_mask,424,421,492,488
20200215165608560.jpg,1600,1067,with_mask,520,435,594,523
20200215165608560.jpg,1600,1067,with_mask,737,458,810,539
20200215165608560.jpg,1600,1067,with_mask,784,409,829,500
20200215165608560.jpg,1600,1067,with_mask,961,443,1002,494
20200215165608560.jpg,1600,1067,with_mask,1067,303,1147,403
20200215165608560.jpg,1600,1067,with_mask,1345,331,1439,425
20200215165608560.jpg,1600,1067,with_mask,1573,364,1600,443
20200215165608560.jpg,1600,1067,with_mask,1445,358,1520,441
20200215165608560.jpg,1600,1067,without_mask,994,437,1049,515
20200215165608560.jpg,1600,1067,without_mask,612,486,682,564
20200215165608560.jpg,1600,1067,without_mask,378,456,453,545
maksssksksss775.jpg,400,225,with_mask,77,66,130,108
maksssksksss775.jpg,400,225,with_mask,277,53,329,99
maksssksksss761.jpg,267,400,mask_weared_incorrect,136,67,187,121
maksssksksss535_rotated_-20_to_-7.jpg,400,261,with_mask,26,72,46,93
maksssksksss535_rotated_-20_to_-7.jpg,400,261,with_mask,73,53,105,89
maksssksksss535_rotated_-20_to_-7.jpg,400,261,without_mask,213,41,224,50
maksssksksss535_rotated_-20_to_-7.jpg,400,261,without_mask,253,34,265,46
maksssksksss535_rotated_-20_to_-7.jpg,400,261,with_mask,293,8,309,26
maksssksksss535_rotated_-20_to_-7.jpg,400,261,with_mask,329,4,347,25
maksssksksss198.jpg,400,225,with_mask,118,19,295,184
maksssksksss370_rotated_-20_to_-7.jpg,301,400,without_mask,125,121,250,265
maksssksksss523_rotated_-20_to_-7.jpg,400,267,without_mask,76,97,176,207
maksssksksss523_rotated_-20_to_-7.jpg,400,267,with_mask,187,87,273,172
maksssksksss826.jpg,400,267,with_mask,94,87,122,121
maksssksksss826.jpg,400,267,with_mask,147,78,159,87
maksssksksss826.jpg,400,267,with_mask,19,65,41,92
maksssksksss826.jpg,400,267,with_mask,190,84,207,105
maksssksksss826.jpg,400,267,with_mask,244,80,257,99
maksssksksss826.jpg,400,267,with_mask,336,78,397,122
maksssksksss826.jpg,400,267,with_mask,159,74,167,83
maksssksksss826.jpg,400,267,with_mask,318,70,328,80
maksssksksss832.jpg,309,400,mask_weared_incorrect,90,80,212,247
Bild 14_rotated_-20_to_-7.jpg,300,168,mask_weared_incorrect,18,67,82,136
Bild 14_rotated_-20_to_-7.jpg,300,168,mask_weared_incorrect,119,33,188,110
Bild 14_rotated_-20_to_-7.jpg,300,168,with_mask,205,1,271,69
maksssksksss86_rotated_-20_to_-7.jpg,400,300,with_mask,23,165,95,240
maksssksksss86_rotated_-20_to_-7.jpg,400,300,with_mask,204,50,283,134
maksssksksss86_rotated_-20_to_-7.jpg,400,300,without_mask,322,69,400,149
maksssksksss86_rotated_-20_to_-7.jpg,400,300,without_mask,70,138,116,191
maksssksksss579_rotated_7_to_20.jpg,400,226,with_mask,160,15,219,85
maksssksksss579_rotated_7_to_20.jpg,400,226,with_mask,185,128,239,186
maksssksksss579_rotated_7_to_20.jpg,400,226,without_mask,283,76,301,100
maksssksksss68_rotated_7_to_20.jpg,301,400,without_mask,114,185,237,326
Bild 133_rotated_-20_to_-7.jpg,559,838,mask_weared_incorrect,172,90,232,153
maksssksksss528_rotated_7_to_20.jpg,301,400,without_mask,13,135,159,301
874dcd2bbd951b0669d8bb2ae612559c.jpg,2250,3000,with_mask,590,1302,945,1692
874dcd2bbd951b0669d8bb2ae612559c.jpg,2250,3000,mask_weared_incorrect,1540,897,1936,1329
Bildschirmfoto 2020-06-24 um 01.02.03_rotated_-20_to_-7.jpg,464,559,mask_weared_incorrect,174,62,232,125
Bildschirmfoto 2020-06-24 um 01.01.51_zoom.jpg,509,573,mask_weared_incorrect,225,240,265,315
man-wearing-carbon-face-mask-260nw-1678695061_zoom.jpg,390,280,mask_weared_incorrect,200,96,227,137
maksssksksss30_rotated_-20_to_-7.jpg,400,242,with_mask,42,66,88,114
maksssksksss30_rotated_-20_to_-7.jpg,400,242,without_mask,108,74,140,106
maksssksksss30_rotated_-20_to_-7.jpg,400,242,with_mask,153,61,188,91
maksssksksss30_rotated_-20_to_-7.jpg,400,242,with_mask,200,22,235,61
maksssksksss30_rotated_-20_to_-7.jpg,400,242,with_mask,248,48,282,82
maksssksksss30_rotated_-20_to_-7.jpg,400,242,without_mask,276,34,307,67
maksssksksss30_rotated_-20_to_-7.jpg,400,242,with_mask,333,94,370,130
1024x737_09186876046.jpg,1024,737,without_mask,150,126,282,254
1024x737_09186876046.jpg,1024,737,with_mask,58,300,192,456
1024x737_09186876046.jpg,1024,737,with_mask,233,278,346,418
1024x737_09186876046.jpg,1024,737,with_mask,376,284,515,435
1024x737_09186876046.jpg,1024,737,without_mask,481,153,596,248
1024x737_09186876046.jpg,1024,737,with_mask,630,213,727,337
1024x737_09186876046.jpg,1024,737,with_mask,746,251,900,413
1024x737_09186876046.jpg,1024,737,with_mask,920,200,1024,354
Bild 130_zoom.jpg,562,837,mask_weared_incorrect,200,298,304,343
young-beautiful-woman-dressed-in-doctors-coat-and-red-necklace-facial-H05213_rotated_7_to_20.jpg,1300,950,mask_weared_incorrect,380,179,698,535
maksssksksss119_flip.jpg,400,289,with_mask,318,92,346,120
maksssksksss119_flip.jpg,400,289,with_mask,247,47,268,71
maksssksksss119_flip.jpg,400,289,with_mask,132,94,158,125
maksssksksss119_flip.jpg,400,289,with_mask,134,51,146,64
maksssksksss119_flip.jpg,400,289,with_mask,125,79,137,92
maksssksksss119_flip.jpg,400,289,without_mask,70,81,98,107
maksssksksss119_flip.jpg,400,289,without_mask,23,45,48,67
maksssksksss629.jpg,301,400,with_mask,130,235,234,380
cba5afe7-67d8-48a4-ad60-d1d21948c393_size190_w1024_h795.jpg,1024,795,with_mask,246,163,306,227
cba5afe7-67d8-48a4-ad60-d1d21948c393_size190_w1024_h795.jpg,1024,795,with_mask,416,191,472,242
cba5afe7-67d8-48a4-ad60-d1d21948c393_size190_w1024_h795.jpg,1024,795,with_mask,529,178,585,244
cba5afe7-67d8-48a4-ad60-d1d21948c393_size190_w1024_h795.jpg,1024,795,with_mask,631,186,682,245
cba5afe7-67d8-48a4-ad60-d1d21948c393_size190_w1024_h795.jpg,1024,795,without_mask,909,376,925,398
cba5afe7-67d8-48a4-ad60-d1d21948c393_size190_w1024_h795.jpg,1024,795,without_mask,967,345,982,368
maksssksksss167.jpg,400,210,with_mask,45,69,96,113
maksssksksss167.jpg,400,210,with_mask,185,113,222,155
maksssksksss167.jpg,400,210,with_mask,271,32,311,75
maksssksksss167.jpg,400,210,with_mask,20,90,30,105
maksssksksss7.jpg,400,300,with_mask,253,116,342,210
maksssksksss7.jpg,400,300,with_mask,152,96,222,174
maksssksksss7.jpg,400,300,with_mask,120,134,173,194
maksssksksss7.jpg,400,300,without_mask,118,66,135,90
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,with_mask,836,39,902,119
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,with_mask,496,93,562,160
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,with_mask,38,170,95,228
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,with_mask,247,143,304,203
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,with_mask,222,274,279,360
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,without_mask,678,122,731,180
20200131-coronavirus-quiapo-manila-jc-1674.jpg,950,633,without_mask,274,259,338,327
maksssksksss601.jpg,301,400,with_mask,84,163,184,300
maksssksksss615.jpg,301,400,without_mask,85,270,154,373
1125506397_15801322206581n.jpg,899,642,with_mask,318,148,368,247
1125506397_15801322206581n.jpg,899,642,with_mask,428,149,503,226
1125506397_15801322206581n.jpg,899,642,with_mask,690,183,737,285
maksssksksss173.jpg,400,294,with_mask,48,94,72,116
maksssksksss173.jpg,400,294,mask_weared_incorrect,331,77,356,106
maksssksksss613_rotated_7_to_20.jpg,400,267,with_mask,39,80,55,105
maksssksksss613_rotated_7_to_20.jpg,400,267,with_mask,80,96,88,108
maksssksksss613_rotated_7_to_20.jpg,400,267,with_mask,109,104,121,120
maksssksksss613_rotated_7_to_20.jpg,400,267,without_mask,197,101,211,118
maksssksksss613_rotated_7_to_20.jpg,400,267,with_mask,171,137,196,165
maksssksksss613_rotated_7_to_20.jpg,400,267,with_mask,253,103,264,117
maksssksksss613_rotated_7_to_20.jpg,400,267,with_mask,235,137,260,161
maksssksksss613_rotated_7_to_20.jpg,400,267,with_mask,304,136,320,150
maksssksksss613_rotated_7_to_20.jpg,400,267,with_mask,341,132,356,143
maksssksksss613_rotated_7_to_20.jpg,400,267,mask_weared_incorrect,316,162,338,188
maksssksksss830_rotated_-20_to_-7.jpg,267,400,mask_weared_incorrect,144,63,207,128
maksssksksss80.jpg,400,226,with_mask,214,54,291,132
maksssksksss772_rotated_-20_to_-7.jpg,267,400,without_mask,45,198,86,248
maksssksksss772_rotated_-20_to_-7.jpg,267,400,without_mask,101,145,170,216
maksssksksss496_rotated_-20_to_-7.jpg,267,400,mask_weared_incorrect,71,91,184,214
bild 73_flip.jpg,275,183,mask_weared_incorrect,175,45,207,87
bild 73_flip.jpg,275,183,with_mask,77,85,102,109
maksssksksss121_rotated_-20_to_-7.jpg,400,300,without_mask,-2,72,32,103
maksssksksss121_rotated_-20_to_-7.jpg,400,300,without_mask,76,54,111,89
maksssksksss121_rotated_-20_to_-7.jpg,400,300,without_mask,163,56,194,87
maksssksksss121_rotated_-20_to_-7.jpg,400,300,without_mask,225,47,255,76
maksssksksss121_rotated_-20_to_-7.jpg,400,300,without_mask,287,44,318,73
maksssksksss121_rotated_-20_to_-7.jpg,400,300,without_mask,330,50,359,77
maksssksksss121_rotated_-20_to_-7.jpg,400,300,without_mask,375,54,392,80
maksssksksss94.jpg,400,226,with_mask,374,66,400,98
maksssksksss94.jpg,400,226,with_mask,305,58,337,93
maksssksksss94.jpg,400,226,with_mask,43,77,83,127
maksssksksss94.jpg,400,226,with_mask,110,95,171,169
maksssksksss94.jpg,400,226,mask_weared_incorrect,227,91,255,122
maksssksksss94.jpg,400,226,without_mask,267,74,290,96
Bildschirmfoto 2020-06-24 um 00.57.45_zoom.jpg,444,570,mask_weared_incorrect,191,141,223,178
maksssksksss544_flip.jpg,301,400,without_mask,61,200,156,324
coronavirus-en-chine.jpg,1000,500,without_mask,137,76,200,155
coronavirus-en-chine.jpg,1000,500,with_mask,329,152,456,310
coronavirus-en-chine.jpg,1000,500,with_mask,580,142,696,269
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,with_mask,1234,130,1358,264
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,with_mask,858,146,1003,280
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,with_mask,1147,222,1210,309
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,with_mask,550,283,666,441
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,with_mask,282,264,363,378
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,with_mask,734,254,847,354
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,with_mask,79,277,166,356
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,with_mask,1418,267,1529,380
Coronavirus -CHINE -janv.2020 - 1540 x 600.jpg,1540,600,without_mask,316,214,426,341
ac3e0ecf-8f40-4f69-84c5-ae11170cbc50.jpg,1024,576,with_mask,29,94,137,202
ac3e0ecf-8f40-4f69-84c5-ae11170cbc50.jpg,1024,576,with_mask,375,120,503,262
ac3e0ecf-8f40-4f69-84c5-ae11170cbc50.jpg,1024,576,with_mask,747,139,806,203
ac3e0ecf-8f40-4f69-84c5-ae11170cbc50.jpg,1024,576,with_mask,973,143,1024,197
maksssksksss797_rotated_7_to_20.jpg,400,245,with_mask,27,28,47,53
maksssksksss797_rotated_7_to_20.jpg,400,245,with_mask,66,12,87,36
maksssksksss797_rotated_7_to_20.jpg,400,245,with_mask,91,44,109,60
maksssksksss797_rotated_7_to_20.jpg,400,245,with_mask,137,47,157,69
maksssksksss797_rotated_7_to_20.jpg,400,245,with_mask,200,72,221,94
maksssksksss797_rotated_7_to_20.jpg,400,245,with_mask,234,93,252,114
maksssksksss797_rotated_7_to_20.jpg,400,245,with_mask,289,95,308,116
maksssksksss797_rotated_7_to_20.jpg,400,245,without_mask,368,116,400,157
maksssksksss723_flip.jpg,400,226,with_mask,238,153,283,200
maksssksksss723_flip.jpg,400,226,with_mask,179,20,196,41
maksssksksss723_flip.jpg,400,226,without_mask,93,17,118,40
maksssksksss723_flip.jpg,400,226,with_mask,136,74,157,98
maksssksksss723_flip.jpg,400,226,without_mask,283,11,290,19
maksssksksss723_flip.jpg,400,226,without_mask,262,14,269,22
maksssksksss723_flip.jpg,400,226,without_mask,226,8,234,15
maksssksksss723_flip.jpg,400,226,with_mask,67,38,78,47
maksssksksss723_flip.jpg,400,226,with_mask,122,10,131,20
maksssksksss723_flip.jpg,400,226,without_mask,160,6,167,16
maksssksksss723_flip.jpg,400,226,without_mask,150,1,155,7
maksssksksss723_flip.jpg,400,226,with_mask,246,21,255,32
maksssksksss723_flip.jpg,400,226,with_mask,244,30,259,53
maksssksksss183_rotated_7_to_20.jpg,400,225,with_mask,162,56,199,97
maksssksksss183_rotated_7_to_20.jpg,400,225,with_mask,200,57,252,112
maksssksksss183_rotated_7_to_20.jpg,400,225,without_mask,365,143,387,166
maksssksksss183_rotated_7_to_20.jpg,400,225,without_mask,35,76,54,99
maksssksksss276_flip.jpg,323,400,mask_weared_incorrect,101,38,201,160
maksssksksss276_flip.jpg,323,400,without_mask,13,112,49,153
maksssksksss43.jpg,266,400,with_mask,116,46,172,108
maksssksksss43.jpg,266,400,with_mask,7,121,31,147
maksssksksss359.jpg,400,226,with_mask,23,40,44,61
maksssksksss359.jpg,400,226,with_mask,59,54,76,73
maksssksksss359.jpg,400,226,with_mask,114,35,126,49
maksssksksss359.jpg,400,226,with_mask,130,47,152,71
maksssksksss359.jpg,400,226,with_mask,140,35,154,49
maksssksksss359.jpg,400,226,with_mask,155,44,171,63
maksssksksss359.jpg,400,226,with_mask,169,96,191,117
maksssksksss359.jpg,400,226,with_mask,185,45,197,59
maksssksksss359.jpg,400,226,with_mask,206,42,218,59
maksssksksss359.jpg,400,226,with_mask,217,43,234,63
maksssksksss359.jpg,400,226,with_mask,238,52,253,68
maksssksksss359.jpg,400,226,with_mask,252,59,271,79
maksssksksss359.jpg,400,226,with_mask,274,62,296,84
maksssksksss359.jpg,400,226,with_mask,298,39,314,57
maksssksksss359.jpg,400,226,without_mask,316,42,331,55
maksssksksss359.jpg,400,226,with_mask,345,33,362,53
maksssksksss359.jpg,400,226,with_mask,368,38,385,59
maksssksksss359.jpg,400,226,with_mask,332,42,341,54
maksssksksss420_rotated_-20_to_-7.jpg,301,400,without_mask,91,161,214,292
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,with_mask,9,142,35,172
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,with_mask,121,52,166,97
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,with_mask,196,167,241,214
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,with_mask,313,140,344,174
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,with_mask,505,90,542,133
coronavirus-china-gty-aa-200124_hpMain_16x9_992.jpg,992,558,with_mask,561,279,601,319
maksssksksss57.jpg,301,400,with_mask,101,251,162,355
maksssksksss403.jpg,301,400,with_mask,96,226,199,350
maxresdefault.jpg,1280,720,without_mask,174,230,366,435
maxresdefault.jpg,1280,720,with_mask,356,269,496,435
maxresdefault.jpg,1280,720,without_mask,577,179,777,401
maxresdefault.jpg,1280,720,with_mask,1108,341,1273,533
D9fYQ2SU4AENNMl_rotated_-20_to_-7.jpg,900,1200,mask_weared_incorrect,60,185,646,809
maksssksksss121_rotated_7_to_20.jpg,400,300,without_mask,35,5,70,39
maksssksksss121_rotated_7_to_20.jpg,400,300,without_mask,113,18,150,55
maksssksksss121_rotated_7_to_20.jpg,400,300,without_mask,193,53,227,86
maksssksksss121_rotated_7_to_20.jpg,400,300,without_mask,255,68,287,99
maksssksksss121_rotated_7_to_20.jpg,400,300,without_mask,313,89,346,120
maksssksksss121_rotated_7_to_20.jpg,400,300,without_mask,352,111,381,139
maksssksksss121_rotated_7_to_20.jpg,400,300,without_mask,392,129,411,157
maksssksksss365.jpg,400,240,with_mask,129,118,171,167
maksssksksss365.jpg,400,240,with_mask,208,123,243,155
maksssksksss365.jpg,400,240,without_mask,266,125,281,151
maksssksksss371.jpg,400,225,mask_weared_incorrect,160,37,263,154
83855_1580055989W0WA.jpg,0,0,with_mask,11,473,281,733
83855_1580055989W0WA.jpg,0,0,with_mask,292,331,460,489
83855_1580055989W0WA.jpg,0,0,with_mask,549,239,769,498
maksssksksss417.jpg,301,400,with_mask,115,200,217,338
20200129001040.jpg,900,675,with_mask,16,144,95,209
20200129001040.jpg,900,675,with_mask,505,99,586,209
20200129001040.jpg,900,675,with_mask,467,116,506,172
20200129001040.jpg,900,675,with_mask,737,107,782,148
20200129001040.jpg,900,675,without_mask,309,123,380,183
maksssksksss561_rotated_7_to_20.jpg,301,400,without_mask,63,146,192,285
maksssksksss370.jpg,301,400,without_mask,135,135,241,263
bild 94_rotated_7_to_20.jpg,259,194,mask_weared_incorrect,1,31,125,184
bild 94_rotated_7_to_20.jpg,259,194,mask_weared_incorrect,112,54,259,194
maksssksksss416.jpg,400,226,with_mask,130,20,149,39
maksssksksss416.jpg,400,226,with_mask,173,82,196,102
maksssksksss416.jpg,400,226,with_mask,276,77,295,99
maksssksksss416.jpg,400,226,with_mask,300,93,318,120
maksssksksss21_rotated_7_to_20.jpg,400,227,with_mask,16,89,106,186
maksssksksss21_rotated_7_to_20.jpg,400,227,with_mask,61,16,132,86
maksssksksss21_rotated_7_to_20.jpg,400,227,with_mask,182,76,254,152
maksssksksss21_rotated_7_to_20.jpg,400,227,with_mask,311,84,370,145
maksssksksss21_rotated_7_to_20.jpg,400,227,without_mask,199,30,244,69
maksssksksss402.jpg,301,400,without_mask,90,256,165,349
man-medical-face-mask-wrong-260nw-1683255184_zoom.jpg,173,280,mask_weared_incorrect,48,96,127,173
maksssksksss364.jpg,400,267,with_mask,83,56,117,95
maksssksksss364.jpg,400,267,with_mask,179,51,212,87
maksssksksss364.jpg,400,267,with_mask,263,62,295,101
maksssksksss375_rotated_7_to_20.jpg,400,310,without_mask,273,95,295,117
maksssksksss375_rotated_7_to_20.jpg,400,310,without_mask,255,210,276,232
20171106_T0204-1024x621.jpg,1024,621,without_mask,462,191,631,378
maksssksksss530_rotated_7_to_20.jpg,301,400,without_mask,47,220,142,346
maksssksksss56.jpg,400,267,with_mask,191,105,258,183
maksssksksss42.jpg,400,353,with_mask,36,73,95,141
maksssksksss42.jpg,400,353,with_mask,175,67,228,133
maksssksksss42.jpg,400,353,with_mask,304,67,363,135
maksssksksss42.jpg,400,353,with_mask,33,244,95,312
maksssksksss42.jpg,400,353,with_mask,170,248,231,321
maksssksksss42.jpg,400,353,with_mask,306,248,366,313
